line_id,segment_id,task_id,instruction,trajectory,target,label,start,end,scene_tags
76,13,2,Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,bottle,turn_right,80,83,window|blind|curtain|pillow|room
76,14,2,Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,bottle,move_forward,84,87,bed|bedcover|bedroom|nightstand|pillow
77,0,2,Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,hanger,move_forward,101,117,beam|bedroom|room|doorway|bed
77,1,2,Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,hanger,turn_right,118,120,balustrade|beam|carpet|house|lead
77,2,2,Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bottle; kemudian move to bedroom and retrieve the hanger,hanger,move_forward,121,133,beam|room|lead to|corridor|hallway
78,0,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,3,16,hardwood|room|doorway|hallway|corridor
78,1,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_left,17,20,doorway|hall|hardwood|lead to|hallway
78,2,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,21,24,balustrade|doorway|hardwood|lead|lead to
78,3,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_left,25,27,balustrade|hardwood|lead|lead to|hallway
78,4,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,28,36,balustrade|lead|lead to|rail|stair
78,5,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,make a right turn,37,43,balustrade|lead to|rail|stair|stairwell
78,6,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,44,48,hardwood|lead to|room|white|balustrade
78,7,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_right,49,52,hardwood|picture frame|radiator|room|heater
78,8,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,53,55,door|doorway|hardwood|lead to|hallway
78,9,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_right,56,58,doorway|hardwood|lead|lead to|hallway
78,10,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,59,64,lead|lead to|stair|stairwell|balustrade
78,11,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_right,65,67,beam|lead to|room|wall lamp|stair
78,12,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,68,70,balustrade|lead|lead to|rail|room
78,13,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_right,71,73,beam|rail|repair|room|rust
78,14,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,74,81,lead to|room|stair|white|balustrade
78,15,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,turn_right,82,85,doorway|lead to|room|beam|bedroom
78,16,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,washing stuff,move_forward,86,97,doorway|room|lead to|hallway|corridor
79,0,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,move_forward,110,114,balustrade|lead|lead to|room|stair
79,1,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,turn_left,115,118,balustrade|lead|lead to|rail|stair
79,2,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,move_forward,119,125,balustrade|lead|lead to|rail|stair
79,3,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,make a left turn,126,141,lead to|balustrade|lead|stair|stairwell
79,4,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,move_forward,142,144,hardwood|radiator|room|wall|white
79,5,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,turn_left,145,147,hardwood|radiator|room|heater|picture frame
79,6,2,Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,wardrobe,move_forward,148,173,hardwood|hallway|room|lead to|doorway
80,0,2,Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,book,move_forward,22,78,room|living room|carpet|hardwood|doorway
81,0,2,Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,cabinet,move_forward,87,108,hallway|room|lead to|home|stair
81,1,2,Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,cabinet,turn_left,109,112,chair|dining room|dinning table|doorway|hardwood
81,2,2,Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,cabinet,move_forward,113,133,hardwood|home|hallway|room|doorway
81,3,2,Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,cabinet,turn_right,134,137,carpet|chair|doorway|home|living room
81,4,2,Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,cabinet,move_forward,138,141,clock|carpet|chair|home|living room
82,0,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,move_forward,0,21,lead to|room|white|hardwood|hallway
82,1,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,make a left turn,22,28,lead to|white|home|hallway|balustrade
82,2,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,move_forward,29,32,balustrade|lead|lead to|rail|stair
82,3,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,turn_right,33,36,balustrade|lead|lead to|rail|stair
82,4,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,move_forward,37,38,balustrade|lead|lead to|rail|stair
82,5,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,turn_right,39,41,balustrade|lead|lead to|rail|stair
82,6,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,move_forward,42,49,lead to|balustrade|rail|stair|lead
82,7,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,turn_left,50,53,living room|room|doorway|hardwood|white
82,8,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,move_forward,54,74,couch|living room|room|barn door|slide
82,9,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,turn_left,75,78,barn door|doorway|lead to|room|slide
82,10,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,shelf,move_forward,79,90,room|chair|billiard table|living room|playroom
83,0,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,lamp,move_forward,97,106,armchair|couch|furniture|living room|room
83,1,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,lamp,turn_right,107,109,furniture|living room|room|window|cabinet
83,2,2,Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,lamp,move_forward,110,128,room|living room|window|entertainment center|television
84,0,2,Pergi ke bathroom dan pick up the soap dispenser; kemudian move ke bedroom and retrieve the hat,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the soap dispenser; kemudian move ke bedroom and retrieve the hat,soap dispenser,move_forward,6,19,lead to|stair|balustrade|stairwell|lead
84,1,2,Pergi ke bathroom dan pick up the soap dispenser; kemudian move ke bedroom and retrieve the hat,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the soap dispenser; kemudian move ke bedroom and retrieve the hat,soap dispenser,turn_left,20,22,balustrade|flight|lead|rail|stair
